"Head X","Head Y","Head Z","Neck X","Neck Y","Neck Z","SpineShoulder X","SpineShoulder Y","SpineShoulder Z","SpineMid X","SpineMid Y","SpineMid Z","SpineBase X","SpineBase Y","SpineBase Z","ShoulderLeft X","ShoulderLeft Y","ShoulderLeft Z","ShoulderRight X","ShoulderRight Y","ShoulderRight Z","ElbowLeft X","ElbowLeft Y","ElbowLeft Z","ElbowRight X","ElbowRight Y","ElbowRight Z","WristLeft X","WristLeft Y","WristLeft Z","WristRight X","WristRight Y","WristRight Z","HipLeft X","HipLeft Y","HipLeft Z","HipRight X","HipRight Y","HipRight Z","KneeLeft X","KneeLeft Y","KneeLeft Z","KneeRight X","KneeRight Y","KneeRight Z","AnkleLeft X","AnkleLeft Y","AnkleLeft Z","AnkleRight X","AnkleRight Y","AnkleRight Z","Timestamp"
"-0.1545","0.2302","2.9030","-0.1391","0.0796","2.9078","-0.1391","0.0796","2.9078","-0.1331","-0.0193","2.8304","-0.1192","-0.3244","2.7114","-0.3158","0.0704","2.8640","0.0384","0.0891","2.8948","-0.3918","-0.1685","2.8602","0.1261","-0.1685","2.8578","-0.3167","-0.2883","2.6995","0.0513","-0.2885","2.6520","-0.2163","-0.3275","2.7195","-0.0220","-0.3207","2.6983","-0.2562","-0.4546","2.4596","0.0328","-0.4536","2.4827","-0.2248","-0.8744","2.5435","-0.0133","-0.8296","2.5257","00:28:39.226 AM"
"-0.1534","0.2272","2.8945","-0.1388","0.0794","2.9033","-0.1388","0.0794","2.9033","-0.1324","-0.0200","2.8280","-0.1189","-0.3284","2.7130","-0.3153","0.0703","2.8593","0.0426","0.0889","2.8888","-0.3918","-0.1684","2.8593","0.1261","-0.1683","2.8502","-0.3170","-0.2880","2.7030","0.0513","-0.2876","2.6444","-0.2156","-0.3334","2.7195","-0.0220","-0.3217","2.7019","-0.2582","-0.4544","2.4596","0.0328","-0.4564","2.4870","-0.2254","-0.8748","2.5446","-0.0134","-0.8294","2.5263","00:28:39.249 AM"
"-0.1510","0.2259","2.8792","-0.1383","0.0790","2.8878","-0.1383","0.0790","2.8878","-0.1316","-0.0201","2.8166","-0.1188","-0.3282","2.7174","-0.3146","0.0702","2.8538","0.0469","0.0887","2.8825","-0.3939","-0.1682","2.8534","0.1260","-0.1678","2.8398","-0.3178","-0.2864","2.7034","0.0513","-0.2875","2.6420","-0.2154","-0.3332","2.7195","-0.0222","-0.3222","2.7021","-0.2603","-0.4559","2.4616","0.0328","-0.4565","2.4862","-0.2262","-0.8748","2.5446","-0.0134","-0.8305","2.5263","00:28:39.292 AM"
"-0.1459","0.1902","2.8569","-0.1378","0.0789","2.8843","-0.1378","0.0789","2.8843","-0.1313","-0.0202","2.8137","-0.1189","-0.3281","2.7171","-0.3144","0.0701","2.8517","0.0466","0.0884","2.8710","-0.3986","-0.1680","2.8512","0.1288","-0.1678","2.8352","-0.3179","-0.2848","2.6913","0.0513","-0.2872","2.6412","-0.2156","-0.3346","2.7186","-0.0222","-0.3222","2.7116","-0.2641","-0.4563","2.4633","0.0328","-0.4552","2.4878","-0.2282","-0.8745","2.5424","-0.0123","-0.8303","2.5290","00:28:39.316 AM"
"-0.1355","0.1502","2.8466","-0.1371","0.0785","2.8692","-0.1371","0.0785","2.8692","-0.1310","-0.0202","2.8026","-0.1195","-0.3293","2.7189","-0.3144","0.0701","2.8498","0.0466","0.0881","2.8625","-0.3993","-0.1678","2.8438","0.1337","-0.1678","2.8322","-0.3176","-0.2846","2.6765","0.0513","-0.2867","2.6396","-0.2168","-0.3355","2.7163","-0.0223","-0.3225","2.7215","-0.2639","-0.4579","2.4633","0.0328","-0.4539","2.4868","-0.2315","-0.8734","2.5404","-0.0121","-0.8304","2.5368","00:28:39.359 AM"
"-0.1291","0.1395","2.8286","-0.1371","0.0784","2.8613","-0.1371","0.0784","2.8613","-0.1304","-0.0206","2.7972","-0.1195","-0.3305","2.7191","-0.3146","0.0699","2.8424","0.0465","0.0877","2.8493","-0.4021","-0.1675","2.8448","0.1352","-0.1675","2.8322","-0.3173","-0.2852","2.6663","0.0513","-0.2900","2.6393","-0.2169","-0.3375","2.7148","-0.0222","-0.3226","2.7234","-0.2637","-0.4574","2.4604","0.0329","-0.4554","2.4920","-0.2325","-0.8732","2.5380","-0.0118","-0.8428","2.5510","00:28:39.382 AM"
"-0.1247","0.1362","2.7891","-0.1369","0.0751","2.8283","-0.1369","0.0751","2.8283","-0.1294","-0.0227","2.7735","-0.1186","-0.3306","2.7234","-0.3145","0.0681","2.8273","0.0460","0.0870","2.8296","-0.4044","-0.1665","2.8304","0.1377","-0.1738","2.8247","-0.3218","-0.2880","2.6486","0.0513","-0.2928","2.6383","-0.2153","-0.3386","2.7136","-0.0219","-0.3227","2.7361","-0.2639","-0.4612","2.4592","0.0330","-0.4568","2.4967","-0.2330","-0.8743","2.5410","0.0007","-0.8505","2.5663","00:28:39.426 AM"
"-0.1246","0.1362","2.7433","-0.1368","0.0721","2.8140","-0.1368","0.0721","2.8140","-0.1293","-0.0250","2.7630","-0.1188","-0.3331","2.7234","-0.3142","0.0615","2.7903","0.0456","0.0852","2.8015","-0.4048","-0.1670","2.8100","0.1447","-0.1751","2.8140","-0.3211","-0.2868","2.6438","0.0485","-0.2941","2.6363","-0.2158","-0.3433","2.7136","-0.0218","-0.3224","2.7380","-0.2636","-0.4633","2.4607","0.0331","-0.4553","2.4975","-0.2328","-0.8736","2.5388","0.0007","-0.8510","2.5677","00:28:39.449 AM"
"-0.1280","0.1253","2.6689","-0.1351","0.0583","2.7423","-0.1351","0.0583","2.7423","-0.1288","-0.0358","2.7118","-0.1181","-0.3371","2.7293","-0.3122","0.0441","2.7288","0.0452","0.0799","2.7550","-0.4100","-0.1698","2.7720","0.1616","-0.1784","2.7703","-0.3236","-0.2878","2.6298","0.0429","-0.2986","2.6290","-0.2153","-0.3456","2.7144","-0.0217","-0.3244","2.7482","-0.2653","-0.4677","2.4590","0.0331","-0.4536","2.5000","-0.2331","-0.8719","2.5423","0.0023","-0.8519","2.5688","00:28:39.483 AM"
"-0.1298","0.1242","2.6209","-0.1343","0.0531","2.7103","-0.1343","0.0531","2.7103","-0.1288","-0.0403","2.7005","-0.1178","-0.3412","2.7298","-0.3140","0.0351","2.6938","0.0446","0.0731","2.7188","-0.4124","-0.1749","2.7336","0.1695","-0.1834","2.7460","-0.3243","-0.2880","2.6197","0.0429","-0.2995","2.6125","-0.2140","-0.3449","2.7144","-0.0216","-0.3313","2.7502","-0.2663","-0.4695","2.4640","0.0331","-0.4526","2.5023","-0.2331","-0.8719","2.5423","0.0023","-0.8520","2.5653","00:28:39.516 AM"
"-0.1309","0.1082","2.5789","-0.1348","0.0386","2.6750","-0.1348","0.0386","2.6750","-0.1285","-0.0525","2.6656","-0.1175","-0.3459","2.7341","-0.3129","0.0264","2.6630","0.0442","0.0538","2.6994","-0.4129","-0.1794","2.7215","0.1740","-0.1890","2.7324","-0.3248","-0.2889","2.5926","0.0384","-0.3048","2.6074","-0.2119","-0.3448","2.7146","-0.0216","-0.3410","2.7516","-0.2666","-0.4712","2.4670","0.0331","-0.4521","2.5032","-0.2335","-0.8711","2.5430","0.0023","-0.8522","2.5658","00:28:39.583 AM"
"-0.1318","0.0766","2.5392","-0.1352","0.0254","2.6236","-0.1352","0.0254","2.6236","-0.1284","-0.0636","2.6264","-0.1175","-0.3473","2.7410","-0.3129","0.0143","2.6484","0.0434","0.0388","2.6445","-0.4129","-0.1860","2.7076","0.1772","-0.1879","2.6933","-0.3252","-0.2900","2.5926","0.0368","-0.3067","2.5734","-0.2119","-0.3467","2.7158","-0.0214","-0.3522","2.7565","-0.2662","-0.4742","2.4692","0.0370","-0.4507","2.5053","-0.2338","-0.8705","2.5390","0.0023","-0.8529","2.5675","00:28:39.616 AM"
"-0.1311","0.0679","2.4938","-0.1370","0.0254","2.6055","-0.1370","0.0254","2.6055","-0.1287","-0.0636","2.6133","-0.1169","-0.3493","2.7410","-0.3129","0.0143","2.6000","0.0431","0.0339","2.5808","-0.4135","-0.1940","2.6650","0.1772","-0.1912","2.6518","-0.3246","-0.2900","2.5708","0.0350","-0.3124","2.5608","-0.2113","-0.3477","2.7172","-0.0213","-0.3566","2.7565","-0.2662","-0.4742","2.4692","0.0356","-0.4507","2.5054","-0.2340","-0.8690","2.5386","0.0023","-0.8536","2.5690","00:28:39.649 AM"
"-0.1310","0.0467","2.4055","-0.1375","0.0074","2.5335","-0.1375","0.0074","2.5335","-0.1280","-0.0808","2.5570","-0.1133","-0.3668","2.7370","-0.3132","-0.0079","2.5086","0.0366","0.0229","2.5160","-0.4138","-0.2088","2.5954","0.1798","-0.1870","2.5712","-0.3252","-0.2933","2.5466","0.0350","-0.3136","2.5060","-0.2095","-0.3581","2.7224","-0.0172","-0.3730","2.7521","-0.2648","-0.4704","2.4616","0.0375","-0.4552","2.5012","-0.2373","-0.8736","2.5290","0.0023","-0.8555","2.5516","00:28:39.684 AM"
"-0.1334","0.0380","2.3852","-0.1377","0.0073","2.4882","-0.1377","0.0073","2.4882","-0.1281","-0.0810","2.5239","-0.1130","-0.3766","2.7309","-0.3132","-0.0118","2.4758","0.0322","0.0185","2.4676","-0.4133","-0.2079","2.5813","0.1845","-0.1857","2.5534","-0.3231","-0.2975","2.5138","0.0406","-0.3136","2.4868","-0.2102","-0.3625","2.7166","-0.0132","-0.3850","2.7446","-0.2608","-0.4690","2.4573","0.0382","-0.4551","2.4875","-0.2384","-0.8760","2.5280","0.0023","-0.8548","2.5488","00:28:39.716 AM"
"-0.1332","0.0335","2.3706","-0.1383","0.0073","2.4700","-0.1383","0.0073","2.4700","-0.1292","-0.0868","2.5100","-0.1131","-0.3753","2.7284","-0.3138","-0.0118","2.4585","0.0322","0.0204","2.4503","-0.4134","-0.2100","2.5520","0.1862","-0.1749","2.5480","-0.3192","-0.3021","2.4982","0.0419","-0.3142","2.4558","-0.2103","-0.3658","2.7120","-0.0132","-0.3829","2.7361","-0.2536","-0.4683","2.4440","0.0392","-0.4563","2.4660","-0.2388","-0.8789","2.5247","0.0023","-0.8589","2.5463","00:28:39.750 AM"
"-0.1369","0.0310","2.3142","-0.1384","0.0020","2.4136","-0.1384","0.0020","2.4136","-0.1290","-0.0803","2.4793","-0.1153","-0.3740","2.7189","-0.3131","-0.0114","2.4175","0.0319","0.0219","2.3937","-0.4109","-0.2066","2.5374","0.1982","-0.1628","2.5250","-0.3146","-0.2982","2.4642","0.0602","-0.2998","2.4426","-0.2110","-0.3625","2.7146","-0.0210","-0.3828","2.7259","-0.2531","-0.4578","2.4333","0.0218","-0.4548","2.4515","-0.2355","-0.8811","2.5128","-0.0003","-0.8603","2.5348","00:28:39.789 AM"
"-0.1375","0.0392","2.2924","-0.1396","0.0178","2.4038","-0.1396","0.0178","2.4038","-0.1290","-0.0788","2.4541","-0.1153","-0.3703","2.6958","-0.3144","-0.0005","2.3945","0.0315","0.0302","2.3705","-0.4100","-0.1988","2.5130","0.1982","-0.1509","2.5148","-0.3133","-0.3014","2.4496","0.0654","-0.2843","2.4293","-0.2110","-0.3618","2.6957","-0.0210","-0.3812","2.7069","-0.2531","-0.4590","2.4250","0.0218","-0.4526","2.4396","-0.2347","-0.8898","2.5127","-0.0016","-0.8621","2.5325","00:28:39.816 AM"
"-0.1413","0.0622","2.2832","-0.1377","0.0382","2.3806","-0.1377","0.0382","2.3806","-0.1287","-0.0525","2.4368","-0.1170","-0.3597","2.6767","-0.3124","0.0196","2.3684","0.0314","0.0462","2.3430","-0.4097","-0.1802","2.5022","0.1982","-0.1440","2.5148","-0.3133","-0.2919","2.4394","0.0722","-0.2753","2.4186","-0.2158","-0.3485","2.6829","-0.0211","-0.3699","2.6890","-0.2501","-0.4594","2.4240","0.0142","-0.4405","2.4398","-0.2333","-0.8914","2.5135","-0.0030","-0.8658","2.5335","00:28:39.856 AM"
"-0.1423","0.0879","2.2563","-0.1360","0.0556","2.3762","-0.1360","0.0556","2.3762","-0.1287","-0.0318","2.4280","-0.1210","-0.3378","2.6725","-0.3126","0.0414","2.3684","0.0312","0.0738","2.3401","-0.4092","-0.1616","2.4754","0.1917","-0.1195","2.4987","-0.3169","-0.2893","2.4348","0.0742","-0.2718","2.4198","-0.2169","-0.3360","2.6762","-0.0211","-0.3373","2.6793","-0.2440","-0.4582","2.4216","0.0116","-0.4398","2.4334","-0.2271","-0.8873","2.5058","-0.0102","-0.8659","2.5276","00:28:39.882 AM"
"-0.1452","0.1161","2.2357","-0.1349","0.0807","2.3628","-0.1349","0.0807","2.3628","-0.1291","-0.0061","2.4177","-0.1227","-0.3157","2.6698","-0.3129","0.0683","2.3398","0.0340","0.0953","2.3378","-0.4053","-0.1300","2.4663","0.1906","-0.1195","2.4900","-0.3169","-0.2748","2.4308","0.0742","-0.2676","2.4182","-0.2254","-0.3205","2.6762","-0.0211","-0.3109","2.6718","-0.2343","-0.4610","2.4160","-0.0114","-0.4450","2.4312","-0.2242","-0.8913","2.5085","-0.0108","-0.8653","2.5320","00:28:39.925 AM"
"-0.1477","0.1816","2.2257","-0.1366","0.1355","2.3532","-0.1366","0.1355","2.3532","-0.1298","0.0364","2.4015","-0.1289","-0.2777","2.6545","-0.3133","0.1273","2.3240","0.0349","0.1490","2.3265","-0.4047","-0.0970","2.4440","0.1686","-0.0745","2.4614","-0.3282","-0.2475","2.4162","0.0994","-0.2492","2.4182","-0.2334","-0.2858","2.6574","-0.0252","-0.2696","2.6637","-0.2348","-0.4609","2.4148","-0.0129","-0.4537","2.4323","-0.2229","-0.8960","2.5098","-0.0134","-0.8617","2.5302","00:28:39.949 AM"
"-0.1504","0.2169","2.2232","-0.1368","0.1655","2.3415","-0.1368","0.1655","2.3415","-0.1306","0.0771","2.3947","-0.1349","-0.2375","2.6499","-0.3136","0.1575","2.3180","0.0356","0.1793","2.3238","-0.4028","-0.0741","2.4345","0.1634","-0.0557","2.4614","-0.3309","-0.2302","2.4138","0.0994","-0.2196","2.4212","-0.2421","-0.2453","2.6497","-0.0292","-0.2296","2.6484","-0.2366","-0.4618","2.4167","-0.0129","-0.4548","2.4342","-0.2229","-0.9016","2.5182","-0.0134","-0.8624","2.5333","00:28:39.983 AM"
"-0.1542","0.2555","2.2223","-0.1424","0.1969","2.3336","-0.1424","0.1969","2.3336","-0.1332","0.1058","2.3828","-0.1371","-0.2264","2.6460","-0.3158","0.1898","2.3180","0.0355","0.2150","2.3190","-0.4013","-0.0514","2.4236","0.1537","-0.0214","2.4473","-0.3390","-0.2116","2.4143","0.1098","-0.1837","2.4245","-0.2438","-0.2334","2.6382","-0.0291","-0.2193","2.6484","-0.2391","-0.4644","2.4170","-0.0128","-0.4551","2.4343","-0.2235","-0.9003","2.5244","-0.0134","-0.8637","2.5332","00:28:40.016 AM"
"-0.1565","0.3009","2.2271","-0.1447","0.2298","2.3308","-0.1447","0.2298","2.3308","-0.1351","0.1350","2.3790","-0.1380","-0.2183","2.6435","-0.3158","0.2237","2.3170","0.0355","0.2621","2.3195","-0.4013","-0.0248","2.4213","0.1357","0.0107","2.4364","-0.3422","-0.1929","2.4130","0.1094","-0.1732","2.4283","-0.2469","-0.2250","2.6267","-0.0290","-0.2116","2.6486","-0.2414","-0.4670","2.4193","-0.0128","-0.4560","2.4357","-0.2258","-0.9020","2.5218","-0.0134","-0.8613","2.5405","00:28:40.051 AM"
"-0.1638","0.3801","2.2489","-0.1452","0.2921","2.3308","-0.1452","0.2921","2.3308","-0.1393","0.1877","2.3687","-0.1385","-0.1796","2.5659","-0.3219","0.2851","2.3084","0.0307","0.3210","2.3172","-0.4012","0.0218","2.4084","0.1182","0.0792","2.4264","-0.3586","-0.1573","2.4121","0.1072","-0.1256","2.4344","-0.2481","-0.1862","2.5738","-0.0288","-0.1730","2.5603","-0.2437","-0.4700","2.4236","-0.0129","-0.4604","2.4360","-0.2300","-0.9020","2.5250","-0.0134","-0.8513","2.5346","00:28:40.082 AM"
"-0.1647","0.4168","2.2489","-0.1466","0.3322","2.3310","-0.1466","0.3322","2.3310","-0.1393","0.2115","2.3632","-0.1383","-0.1726","2.5433","-0.3219","0.3131","2.2980","0.0307","0.3210","2.3172","-0.4010","0.0437","2.3887","0.1133","0.0792","2.4250","-0.3617","-0.1498","2.4123","0.1073","-0.1211","2.4342","-0.2481","-0.1786","2.5607","-0.0286","-0.1666","2.5410","-0.2449","-0.4739","2.4254","-0.0129","-0.4606","2.4370","-0.2320","-0.9009","2.5255","-0.0134","-0.8511","2.5383","00:28:40.116 AM"
"-0.1719","0.4482","2.2548","-0.1506","0.3449","2.3333","-0.1506","0.3449","2.3333","-0.1412","0.2308","2.3612","-0.1386","-0.1668","2.5355","-0.3285","0.3374","2.2974","0.0307","0.3585","2.3202","-0.4010","0.0710","2.3617","0.1100","0.1104","2.4228","-0.3615","-0.1212","2.3989","0.1073","-0.1046","2.4342","-0.2495","-0.1731","2.5457","-0.0285","-0.1606","2.5365","-0.2450","-0.4739","2.4257","-0.0174","-0.4629","2.4395","-0.2320","-0.8989","2.5326","-0.0134","-0.8494","2.5358","00:28:40.149 AM"
"-0.1733","0.5062","2.2618","-0.1543","0.3882","2.3372","-0.1543","0.3882","2.3372","-0.1432","0.2705","2.3530","-0.1401","-0.1400","2.4967","-0.3329","0.3763","2.2974","0.0308","0.3907","2.3238","-0.4002","0.0882","2.3477","0.1065","0.1550","2.4188","-0.3639","-0.1076","2.3718","0.1072","-0.0984","2.4330","-0.2505","-0.1467","2.4955","-0.0280","-0.1333","2.5132","-0.2452","-0.4749","2.4274","-0.0204","-0.4685","2.4423","-0.2324","-0.8937","2.5343","-0.0134","-0.8521","2.5390","00:28:40.184 AM"
"-0.1721","0.5383","2.2698","-0.1543","0.4021","2.3405","-0.1543","0.4021","2.3405","-0.1438","0.2816","2.3530","-0.1402","-0.1331","2.4879","-0.3350","0.3862","2.2992","0.0308","0.4262","2.3252","-0.4005","0.1109","2.3402","0.1065","0.1709","2.4116","-0.3639","-0.1077","2.3536","0.1071","-0.0831","2.4270","-0.2509","-0.1398","2.4706","-0.0277","-0.1264","2.4995","-0.2454","-0.4748","2.4297","-0.0235","-0.4685","2.4455","-0.2323","-0.8929","2.5320","-0.0134","-0.8529","2.5386","00:28:40.216 AM"
"-0.1738","0.5489","2.2893","-0.1544","0.4159","2.3406","-0.1544","0.4159","2.3406","-0.1442","0.2868","2.3482","-0.1397","-0.1315","2.4712","-0.3392","0.3982","2.3010","0.0308","0.4262","2.3288","-0.4009","0.1162","2.3322","0.1042","0.1767","2.4088","-0.3642","-0.1094","2.3536","0.1070","-0.0792","2.4247","-0.2509","-0.1383","2.4564","-0.0274","-0.1235","2.4746","-0.2455","-0.4829","2.4307","-0.0235","-0.4722","2.4508","-0.2340","-0.8929","2.5331","-0.0134","-0.8551","2.5383","00:28:40.251 AM"
"-0.1802","0.5603","2.3118","-0.1545","0.4195","2.3400","-0.1545","0.4195","2.3400","-0.1432","0.2888","2.3431","-0.1382","-0.1242","2.4464","-0.3388","0.4035","2.3037","0.0273","0.4366","2.3322","-0.4005","0.1253","2.3287","0.0983","0.1823","2.3972","-0.3643","-0.1090","2.3342","0.1067","-0.0735","2.4182","-0.2489","-0.1308","2.4352","-0.0271","-0.1176","2.4528","-0.2441","-0.5325","2.4474","-0.0296","-0.5077","2.4525","-0.2358","-0.8970","2.5280","-0.0134","-0.8700","2.5380","00:28:40.286 AM"
"-0.1838","0.5642","2.3130","-0.1544","0.4204","2.3396","-0.1544","0.4204","2.3396","-0.1394","0.2896","2.3372","-0.1326","-0.1229","2.4228","-0.3395","0.4071","2.3048","0.0273","0.4436","2.3378","-0.4003","0.1291","2.3270","0.0925","0.1841","2.3788","-0.3651","-0.1084","2.3210","0.1067","-0.0718","2.4176","-0.2417","-0.1296","2.4106","-0.0226","-0.1160","2.4318","-0.2414","-0.5417","2.4518","-0.0296","-0.5126","2.4572","-0.2363","-0.8987","2.5142","-0.0134","-0.8723","2.5378","00:28:40.318 AM"
"-0.1887","0.5650","2.3114","-0.1542","0.4205","2.3380","-0.1542","0.4205","2.3380","-0.1387","0.2890","2.3307","-0.1295","-0.1226","2.4084","-0.3383","0.4055","2.2922","0.0274","0.4437","2.3388","-0.3994","0.1291","2.3218","0.0901","0.1838","2.3770","-0.3673","-0.1120","2.3167","0.1053","-0.0670","2.3877","-0.2382","-0.1286","2.3928","-0.0215","-0.1156","2.4210","-0.2392","-0.5331","2.4492","-0.0296","-0.5126","2.4572","-0.2394","-0.9012","2.5143","-0.0134","-0.8723","2.5382","00:28:40.350 AM"
"-0.1898","0.5667","2.3117","-0.1541","0.4200","2.3365","-0.1541","0.4200","2.3365","-0.1385","0.2890","2.3307","-0.1293","-0.1222","2.4049","-0.3376","0.4058","2.2893","0.0310","0.4445","2.3410","-0.3981","0.1291","2.3146","0.0901","0.1836","2.3733","-0.3677","-0.1108","2.3083","0.1055","-0.0668","2.3787","-0.2380","-0.1281","2.3863","-0.0194","-0.1156","2.4210","-0.2390","-0.5325","2.4455","-0.0295","-0.5133","2.4586","-0.2395","-0.8988","2.5175","-0.0134","-0.8708","2.5368","00:28:40.386 AM"
"-0.1917","0.5720","2.3114","-0.1541","0.4196","2.3333","-0.1541","0.4196","2.3333","-0.1381","0.2885","2.3238","-0.1285","-0.1218","2.3950","-0.3361","0.4038","2.2796","0.0310","0.4461","2.3406","-0.3977","0.1249","2.3120","0.0901","0.1845","2.3695","-0.3680","-0.1146","2.3062","0.1053","-0.0668","2.3710","-0.2380","-0.1276","2.3737","-0.0193","-0.1154","2.4115","-0.2377","-0.5336","2.4364","-0.0280","-0.5100","2.4574","-0.2400","-0.8979","2.5168","-0.0134","-0.8688","2.5357","00:28:40.418 AM"
"-0.1929","0.5755","2.3120","-0.1537","0.4181","2.3284","-0.1537","0.4181","2.3284","-0.1373","0.2879","2.3196","-0.1280","-0.1223","2.3850","-0.3333","0.4006","2.2757","0.0310","0.4489","2.3394","-0.3964","0.1207","2.3022","0.0968","0.1827","2.3633","-0.3679","-0.1146","2.3035","0.1081","-0.0663","2.3694","-0.2367","-0.1272","2.3709","-0.0192","-0.1146","2.3978","-0.2366","-0.5345","2.4338","-0.0280","-0.5041","2.4608","-0.2401","-0.8957","2.5302","-0.0134","-0.8601","2.5288","00:28:40.452 AM"
"-0.1900","0.5768","2.3104","-0.1533","0.4173","2.3215","-0.1533","0.4173","2.3215","-0.1368","0.2868","2.3134","-0.1264","-0.1233","2.3818","-0.3312","0.3985","2.2630","0.0310","0.4470","2.3395","-0.3960","0.1207","2.3000","0.0967","0.1822","2.3600","-0.3678","-0.1145","2.3014","0.1114","-0.0662","2.3630","-0.2329","-0.1304","2.3710","-0.0192","-0.1144","2.3938","-0.2352","-0.5351","2.4270","-0.0281","-0.4983","2.4610","-0.2401","-0.8946","2.5284","-0.0134","-0.8601","2.5312","00:28:40.486 AM"
"-0.1862","0.5768","2.3094","-0.1531","0.4166","2.3182","-0.1531","0.4166","2.3182","-0.1360","0.2864","2.3105","-0.1241","-0.1231","2.3812","-0.3265","0.3977","2.2598","0.0310","0.4461","2.3378","-0.3939","0.1183","2.2923","0.0967","0.1818","2.3564","-0.3656","-0.1169","2.3008","0.1113","-0.0662","2.3630","-0.2289","-0.1316","2.3686","-0.0192","-0.1141","2.3932","-0.2360","-0.5323","2.4235","-0.0280","-0.4927","2.4520","-0.2407","-0.8929","2.5380","-0.0134","-0.8575","2.5348","00:28:40.519 AM"
"-0.1863","0.5754","2.3042","-0.1529","0.4165","2.3134","-0.1529","0.4165","2.3134","-0.1355","0.2854","2.3067","-0.1241","-0.1209","2.3799","-0.3255","0.3977","2.2542","0.0309","0.4460","2.3365","-0.3907","0.1178","2.2874","0.0966","0.1818","2.3542","-0.3645","-0.1173","2.3010","0.1113","-0.0661","2.3575","-0.2290","-0.1298","2.3684","-0.0192","-0.1139","2.3913","-0.2332","-0.5311","2.4244","-0.0280","-0.4927","2.4483","-0.2409","-0.8921","2.5358","-0.0134","-0.8560","2.5292","00:28:40.552 AM"
"-0.1859","0.5706","2.2912","-0.1490","0.4156","2.3113","-0.1490","0.4156","2.3113","-0.1348","0.2841","2.3061","-0.1243","-0.1258","2.3799","-0.3251","0.3974","2.2544","0.0308","0.4427","2.3275","-0.3806","0.1125","2.2872","0.0966","0.1746","2.3530","-0.3586","-0.1243","2.3013","0.1112","-0.0660","2.3568","-0.2294","-0.1342","2.3698","-0.0192","-0.1167","2.3902","-0.2292","-0.5341","2.4270","-0.0243","-0.5056","2.4548","-0.2410","-0.8921","2.5428","-0.0134","-0.8555","2.5356","00:28:40.586 AM"
"-0.1858","0.5700","2.2904","-0.1455","0.4153","2.3104","-0.1455","0.4153","2.3104","-0.1330","0.2838","2.3055","-0.1243","-0.1268","2.3791","-0.3252","0.3975","2.2547","0.0308","0.4389","2.3280","-0.3805","0.1127","2.2870","0.0965","0.1742","2.3518","-0.3570","-0.1239","2.3008","0.1112","-0.0660","2.3560","-0.2293","-0.1341","2.3692","-0.0192","-0.1210","2.3902","-0.2292","-0.5350","2.4225","-0.0205","-0.5045","2.4533","-0.2395","-0.8908","2.5394","-0.0134","-0.8554","2.5420","00:28:40.619 AM"
"-0.1852","0.5687","2.2903","-0.1455","0.4156","2.3112","-0.1455","0.4156","2.3112","-0.1319","0.2834","2.3059","-0.1243","-0.1297","2.3814","-0.3254","0.3978","2.2568","0.0308","0.4389","2.3263","-0.3774","0.1118","2.2925","0.1007","0.1740","2.3484","-0.3537","-0.1287","2.3040","0.1113","-0.0697","2.3574","-0.2294","-0.1340","2.3683","-0.0192","-0.1251","2.3925","-0.2288","-0.5378","2.4270","-0.0205","-0.5079","2.4525","-0.2383","-0.8917","2.5380","-0.0168","-0.8541","2.5476","00:28:40.654 AM"
"-0.1850","0.5683","2.2904","-0.1455","0.4153","2.3112","-0.1455","0.4153","2.3112","-0.1315","0.2837","2.3063","-0.1232","-0.1318","2.3837","-0.3254","0.3979","2.2572","0.0356","0.4396","2.3287","-0.3762","0.1135","2.2980","0.1035","0.1740","2.3482","-0.3538","-0.1288","2.3057","0.1114","-0.0705","2.3588","-0.2276","-0.1384","2.3820","-0.0192","-0.1259","2.3945","-0.2271","-0.5441","2.4330","-0.0205","-0.5116","2.4520","-0.2399","-0.8933","2.5338","-0.0168","-0.8529","2.5478","00:28:40.686 AM"
